actual_2024,product,best_model,ARIMA_pred,ARIMA_smape,Prophet_pred,Prophet_smape,Share x Demand_pred,Share x Demand_smape,Naive Last_pred,Naive Last_smape,Naive Drift_pred,Naive Drift_smape
233622.82400000002,721420,Naive Last,2845899.0,,2845899.105,,555254.6141913105,,466126.65,66.45344788069107,497162.60993333336,72.12507904402895
28704.579999999998,721440,Naive Last,171824.265625,,,,6.034494020674509,,34364.85399999999,17.949341356067965,37485.18281818181,26.531603814026212
18.536,721660,Share x Demand,182.80191040039062,,,,1.3132216601738198,173.5360573294677,0.028,199.39668174962296,0.0,200.0
0.032,721990,Naive Last,3.1135430335998535,,,,19.01093313908522,,0.907,186.3684771033014,0.0,200.0
11.926,730210,Naive Last,32.03993225097656,,,,3.348426570193451,112.312870016932,27.395,78.68060323999899,29.839545454545455,85.7814510002808
50.163,730290,Naive Drift,13.311574935913086,,,,23.64331038325236,,23.884,70.9792429132848,24.78225,67.73144395408647
0.309,730410,Naive Last,816.7847900390625,,117.21934309941673,,5.1285026670793785,,1.751,140.0,0.0,200.0
58.136,730420,Naive Drift,1143.0313720703125,,926.7834270902285,,642.7370250224207,,55.82,4.064726736635197,57.61555555555556,0.8992439746430073
0.512,730431,Share x Demand,49.99196243286133,,,,0.4018470257087876,24.1075302960639,1.366,90.94781682641107,0.0,200.0
4157.883000000001,730539,ARIMA,1658.857177734375,85.92530337977028,334.51442456091166,170.21506398948154,24.094018216516012,,25.142,197.5958068622588,0.0,200.0
19.268,730620,Naive Last,155.9715576171875,,,,17.64903527082331,,18.263,5.3555727265460495,13.938545454545455,32.098819509844716
44.566,730630,Share x Demand,7898.99951171875,197.75586920335692,,,2425.496277485023,192.78301597393306,17367.315000000002,198.97619332454664,18699.895153846155,199.04897772981104
32.98,730660,Naive Last,98.08870697021484,,,,7.837580396208203,,17.23,62.736506671977686,15.733769230769232,70.80639023242517
16.038999999999998,730690,Share x Demand,13.066642761230469,20.424611565210252,12.147330088313979,27.61388161915766,13.576077476181224,16.632896036146793,35.44,75.37442452262087,30.243,61.380234216326016
27.76,730722,Naive Drift,9.328792572021484,,19.13499723081356,,9.694450093361981,,23.267,17.610284751210152,24.525,12.37448599024578
