label_year,feature_year,Exporter_ISO3,Product,Market_Share_T,Export_Growth_Rate_T,opp_score_T,class_T,Global_Demand_T,Untapped_Potential_T,pred_label,prob_Low,prob_Medium,prob_High
2023,2022,DZA,330410,1e-04,663.4731,0.7315063,High,3994342.5,3994340.0,High,6.6514374e-05,0.44040066,0.5595328
2023,2022,DZA,852869,1e-04,3987.6404,0.74101377,High,5169534.0,5169530.0,High,0.0027267209,0.43825445,0.55901885
2023,2022,DZA,610433,1e-04,-14.9233,0.4793102,Medium,1038083.1,1038082.5,High,0.002160871,0.44041985,0.5574193
2023,2022,DZA,60290,0.0009,124.5011,0.6531943,High,8642405.0,8642327.0,High,0.00011364091,0.44309705,0.55678934
2023,2022,DZA,30223,0.0004,-75.6898,0.31026644,Low,229071.6,229070.75,High,0.20813183,0.23536395,0.5565042
2023,2022,DZA,621142,1e-04,496.8051,0.67591906,High,1749212.5,1749210.6,High,0.00018689106,0.4435731,0.55624
2023,2022,DZA,871640,0.0007,-82.9076,0.37757817,Medium,1949067.6,1949054.8,High,0.00043722245,0.4433744,0.5561884
2023,2022,DZA,610230,0.0004,-13.3011,0.50596267,High,3287070.2,3287057.8,High,0.00040883862,0.44428948,0.5553017
2023,2022,DZA,621132,0.0002,-88.0088,0.37895742,Medium,1356146.9,1356144.4,High,0.00037680945,0.44528568,0.5543375
2023,2022,DZA,100390,0.0004,8049.331,0.73551047,High,11401766.0,11401717.0,High,0.0005079113,0.44542336,0.5540687
2023,2022,DZA,851850,1e-04,293.7173,0.64887583,High,1248314.9,1248314.1,High,0.0005784114,0.44698495,0.55243665
2023,2022,DZA,560312,0.0016,-87.8421,0.37673104,Medium,3598821.5,3598763.8,High,0.00044547676,0.44776568,0.55178887
2023,2022,DZA,40299,0.0004,-61.128,0.3946435,Medium,1197898.9,1197894.5,High,0.0010141849,0.4488628,0.55012304
2023,2022,DZA,903039,0.0002,-94.1876,0.38118827,Medium,1831449.6,1831445.9,High,0.00025953818,0.4499367,0.5498038
2023,2022,DZA,380891,0.0012,-51.9138,0.4659904,Medium,12850296.0,12850137.0,High,0.00013362795,0.45036626,0.5495001
2023,2022,DZA,630120,1e-04,1.519,0.46299383,Medium,305291.38,305290.97,High,0.11595047,0.3351272,0.54892236
2023,2022,DZA,390319,0.0004,24570.967,0.7199018,High,6051574.5,6051551.5,High,0.00013264747,0.45227414,0.54759324
2023,2022,DZA,940599,0.0002,5242.079,0.72580254,High,4865926.5,4865915.5,High,6.257558e-05,0.4542127,0.54572475
2023,2022,DZA,392490,0.0026,29.1619,0.5816184,High,11129832.0,11129547.0,High,0.00011331543,0.45455906,0.5453276
2023,2022,DZA,80420,0.0192,29.7357,0.57549703,High,663061.6,662934.4,High,0.00054003275,0.4546024,0.54485756
2023,2022,DZA,850220,0.0002,115.702,0.6696062,High,5518335.5,5518324.0,High,0.00025856783,0.45585483,0.5438866
2023,2022,DZA,460219,1e-04,72.1398,0.60723746,High,1317664.0,1317662.4,High,0.00048757606,0.45607325,0.54343915
2023,2022,DZA,121490,0.002,-26.0048,0.45368472,Medium,3742326.2,3742251.5,High,0.0020743306,0.45460802,0.5433176
2023,2022,DZA,961519,0.0,-36.1179,0.4506883,Medium,628039.75,628039.5,High,0.0052962634,0.45279416,0.5419096
2023,2022,DZA,852560,0.002,-75.0162,0.38165665,Medium,2958871.0,2958812.8,High,0.0009721349,0.46153557,0.5374923
2023,2022,DZA,610120,1e-04,1.4276,0.53293115,High,1590138.6,1590137.0,High,0.00085095555,0.4631458,0.53600323
2023,2022,DZA,611599,1e-04,-36.9888,0.41156545,Medium,488342.34,488342.0,High,0.03077274,0.43333128,0.535896
2023,2022,DZA,340590,1e-04,-95.0132,0.37881553,Medium,1322499.8,1322498.5,High,0.00033312742,0.46383926,0.53582764
2023,2022,DZA,230910,0.0004,68635.414,0.7454943,High,22268802.0,22268704.0,High,0.00012344404,0.46515808,0.5347185
2023,2022,DZA,200811,0.0002,-7.1782,0.5087559,High,1878878.0,1878873.5,High,0.00041924074,0.46632293,0.5332578
2023,2022,DZA,731441,0.0002,1374.0741,0.64557326,High,754663.5,754661.94,High,0.0037724625,0.46392128,0.53230625
2023,2022,DZA,940421,0.0016,-22.5507,0.460013,Medium,3307028.0,3306975.5,High,0.00030051364,0.46753505,0.5321644
2023,2022,DZA,151519,0.0019,241.7476,0.66910166,High,261720.81,261715.89,High,0.00028090883,0.46794966,0.53176945
2023,2022,DZA,30622,0.0002,70.1164,0.6054245,High,1755634.2,1755631.5,High,0.0016989964,0.46680427,0.53149676
2023,2022,DZA,40719,1e-04,49.4898,0.53737855,High,367555.28,367555.0,High,0.077538885,0.3910114,0.53144974
2023,2022,DZA,490599,1e-04,47.5,0.50402284,High,105146.03,105145.914,High,0.22133431,0.24731997,0.5313457
2023,2022,DZA,940540,0.0007,3212.9026,0.7326196,High,20499854.0,20499716.0,High,7.024352e-05,0.4689655,0.53096426
2023,2022,DZA,620349,1e-04,31.5011,0.5797076,High,1462093.1,1462091.2,High,0.0004046928,0.47069877,0.5288965
2023,2022,DZA,200931,0.0008,-70.3033,0.3308105,Low,515920.7,515916.5,High,0.19451563,0.28080913,0.5246752
2023,2022,DZA,850211,0.0004,-95.7592,0.3804138,Medium,2639911.8,2639902.2,High,0.0008173405,0.47465622,0.5245264
2023,2022,DZA,611130,1e-04,586.3158,0.6763786,High,1106710.4,1106709.8,High,0.0006689061,0.47532687,0.5240042
2023,2022,DZA,401120,0.0012,195.671,0.6801854,High,30927356.0,30926984.0,High,0.00061800133,0.47588503,0.523497
2023,2022,DZA,280429,5.5325,15.8691,0.50240517,High,3477057.2,3284689.8,High,0.005023706,0.4715356,0.5234407
2023,2022,DZA,610190,0.0003,-67.6749,0.3325202,Low,289081.84,289081.0,High,0.23927288,0.23753835,0.52318877
2023,2022,DZA,702000,0.0002,2048.611,0.723038,High,4518513.5,4518504.0,High,6.1211045e-05,0.47770038,0.5222384
2023,2022,DZA,620891,1e-04,-36.2989,0.4224117,Medium,622332.5,622332.1,High,0.0057683713,0.47341102,0.5208206
2023,2022,DZA,701990,0.0003,32604.879,0.7208547,High,5272582.0,5272569.0,High,0.00062932284,0.47857103,0.52079964
2023,2022,DZA,610332,0.0002,-65.2403,0.35965267,Low,447267.78,447266.75,High,0.06622414,0.41343853,0.5203373
2023,2022,DZA,902000,0.0003,64.5215,0.5984484,High,1928990.0,1928984.0,High,0.00059648475,0.47985792,0.5195456
2023,2022,DZA,281410,7.7412,82.7216,0.6023166,High,18204832.0,16795558.0,High,0.0079205325,0.4725852,0.5194943
2023,2022,DZA,401035,0.0002,-64.1989,0.36893857,Medium,549063.75,549062.8,High,0.019923197,0.46079737,0.5192795
2023,2022,DZA,400942,1e-04,1006.0606,0.69553953,High,1674678.8,1674677.2,High,0.00015935425,0.48246443,0.5173762
2023,2022,DZA,970110,0.0019,23.8008,0.59072495,High,19597038.0,19596672.0,High,0.00028837996,0.48281574,0.51689583
2023,2022,DZA,610432,1e-04,125.448,0.5905402,High,594270.44,594269.8,High,0.009087842,0.47581998,0.5150922
2023,2022,DZA,621050,0.0006,-77.0736,0.40822503,Medium,3159689.0,3159669.8,High,0.0001272862,0.48545256,0.51442015
2023,2022,DZA,961100,1e-04,89.5238,0.5561339,High,334817.72,334817.5,High,0.105019614,0.38072607,0.51425433
2023,2022,DZA,110812,0.0021,-91.5562,0.33538616,Low,1761064.8,1761027.4,High,0.011341821,0.47480962,0.5138486
2023,2022,DZA,160414,0.0036,11.2942,0.5410669,High,8888054.0,8887732.0,High,0.0011525226,0.48541498,0.5134325
2023,2022,DZA,761520,0.0003,-58.805,0.34551045,Low,308196.1,308195.28,High,0.24825418,0.23876187,0.512984
2023,2022,DZA,271600,0.1383,248.7667,0.5753776,High,137107020.0,136917390.0,High,0.022396648,0.46526936,0.512334
2023,2022,DZA,560393,0.0003,1340.2655,0.65927446,High,1188170.5,1188167.2,High,0.0011517142,0.48657796,0.5122703
2023,2022,DZA,300120,1e-04,208.5714,0.5785509,High,292637.2,292636.97,High,0.12859352,0.3591465,0.51225996
2023,2022,DZA,840999,0.0012,355.26,0.69678825,High,35065864.0,35065440.0,High,0.00011102479,0.49180672,0.5080822
2023,2022,DZA,731100,0.0032,90.2496,0.59310925,High,4431517.5,4431376.5,High,0.0004962065,0.49192393,0.50757986
2023,2022,DZA,252310,11.1269,93.7148,0.57941705,High,5714096.0,5078296.0,High,0.021143937,0.47554561,0.50331044
2023,2022,DZA,610339,0.0002,-82.871,0.31243584,Low,214698.55,214698.05,High,0.29302493,0.20500179,0.5019733
2023,2022,DZA,960711,0.0002,-79.7606,0.34991175,Low,556561.7,556560.75,High,0.029052159,0.4704079,0.5005399
2023,2022,DZA,491110,0.0004,76.8069,0.6248993,High,3672098.0,3672082.0,Medium,0.0001405943,0.5016761,0.49818328
2023,2022,DZA,90510,1e-04,689.6552,0.6667323,High,902014.06,902012.9,Medium,0.0015599625,0.5004378,0.49800226
2023,2022,DZA,480258,0.0011,94.4885,0.56252664,High,1171444.2,1171431.5,High,0.009443484,0.49321085,0.49734572
2023,2022,DZA,611710,0.0002,35.3018,0.55966675,High,1152751.5,1152749.5,Medium,0.00087633106,0.50273937,0.49638432
2023,2022,DZA,731700,0.0007,397.7674,0.6698073,High,4309389.0,4309359.5,Medium,0.00012018507,0.50720227,0.49267754
2023,2022,DZA,620439,0.0002,45.5176,0.5671173,High,1095536.6,1095533.9,Medium,0.0015705695,0.50905335,0.48937607
2023,2022,DZA,960340,0.0016,-33.2342,0.39758843,Medium,1144502.0,1144484.1,Medium,0.0049749734,0.5058632,0.48916185
2023,2022,DZA,481141,0.0004,310.2852,0.687481,High,6014525.0,6014501.5,Medium,0.00016107375,0.51088357,0.48895538
2023,2022,DZA,570299,0.0002,2.026,0.45781657,Medium,366981.12,366980.44,High,0.13679805,0.37452087,0.48868105
2023,2022,DZA,761010,0.0006,-22.1475,0.50219804,High,5539647.5,5539615.0,Medium,0.00018683054,0.5115788,0.48823437
2023,2022,DZA,611219,0.0002,-29.8077,0.3669294,Low,111442.13,111441.914,High,0.26901293,0.2435496,0.4874375
2023,2022,DZA,392010,0.0061,115.0185,0.6220911,High,20574236.0,20572990.0,Medium,0.00023451888,0.5138733,0.4858922
2023,2022,DZA,961400,1e-04,587.1795,0.6244749,High,321404.72,321404.44,High,0.11399175,0.4010538,0.4849545
2023,2022,DZA,950790,0.0002,32.0276,0.5684126,High,1520870.0,1520867.8,Medium,0.0012199974,0.5140089,0.48477113
2023,2022,DZA,620899,0.0003,-46.118,0.3530657,Low,235512.33,235511.64,High,0.25127837,0.26413646,0.48458517
2023,2022,DZA,251511,0.0192,32.7019,0.5699051,High,536253.44,536150.7,Medium,0.00081358553,0.51539296,0.48379344
2023,2022,DZA,760120,0.0039,17.42,0.5715419,High,50603340.0,50601360.0,Medium,0.0007621175,0.51597387,0.48326403
2023,2022,DZA,600240,0.0002,-32.4551,0.38101196,Medium,252191.84,252191.28,High,0.23871924,0.27816826,0.48311254
2023,2022,DZA,843210,0.0003,30.1136,0.50598735,High,460924.22,460922.6,High,0.10792661,0.40899134,0.483082
2023,2022,DZA,901811,0.0004,163.1216,0.61217916,High,1449000.8,1448995.5,Medium,0.0023600056,0.5147758,0.4828642
2023,2022,DZA,120242,0.0017,0.2015,0.5099354,High,3890670.5,3890603.0,Medium,0.00078489055,0.51749897,0.48171616
2023,2022,DZA,620299,1e-04,-47.8136,0.4313831,Medium,1062719.9,1062719.1,Medium,0.023447191,0.49534523,0.4812076
2023,2022,DZA,841989,0.0014,741.8276,0.7060261,High,10137073.0,10136932.0,Medium,0.00010044888,0.52023214,0.4796674
2023,2022,DZA,271210,0.0003,3013.6365,0.6179265,High,470535.94,470534.6,High,0.12456355,0.39653713,0.47889936
2023,2022,DZA,910229,1e-04,-52.8164,0.4423171,Medium,1551911.2,1551909.4,Medium,0.0005586267,0.5212914,0.47814998
2023,2022,DZA,610690,0.0003,-29.7505,0.3895034,Medium,363369.7,363368.6,High,0.21526754,0.307607,0.47712553
2023,2022,DZA,940370,0.0016,-58.6016,0.41219056,Medium,3448948.5,3448892.8,Medium,0.00025697128,0.524845,0.474898
2023,2022,DZA,70810,0.0056,404.1667,0.6723371,High,411616.9,411593.7,Medium,0.00014504159,0.52615017,0.47370481
2023,2022,DZA,251020,8.009,115.7197,0.55280006,High,2240012.0,2060608.5,High,0.07298221,0.45359677,0.47342098
2023,2022,DZA,830110,1e-04,1864.0625,0.6866566,High,1379525.9,1379524.6,Medium,0.00022016259,0.5266986,0.47308126
2023,2022,DZA,854449,0.0049,93.0113,0.6250256,High,37970324.0,37968456.0,Medium,0.00019104475,0.52819526,0.4716137
2023,2022,DZA,871631,0.0036,-64.9555,0.34802338,Low,1399103.8,1399053.6,Medium,0.02392801,0.5048884,0.47118357
2023,2022,DZA,842410,0.0042,-79.2779,0.33443937,Low,1662877.9,1662807.5,Medium,0.013000884,0.5167172,0.47028193
2023,2022,DZA,841350,0.0013,-19.4638,0.5012251,High,8472441.0,8472333.0,Medium,0.00017207919,0.52994347,0.46988446
2023,2022,DZA,220190,0.0004,434.3826,0.63833964,High,1473876.1,1473869.5,Medium,0.00045408992,0.5305281,0.4690178
2023,2022,DZA,843999,0.0035,-10.9654,0.44862044,Medium,2287613.5,2287534.0,Medium,0.004305631,0.5271067,0.46858767
2023,2022,DZA,200979,0.0002,63183.332,0.69465095,High,2182699.5,2182695.8,Medium,0.0005307652,0.5313908,0.46807846
2023,2022,DZA,842790,0.0012,-45.7014,0.40388772,Medium,1644081.0,1644060.4,Medium,0.002063061,0.53062254,0.46731442
2023,2022,DZA,291241,0.0006,-11.5192,0.42999417,Medium,655153.44,655149.4,High,0.07165439,0.46198347,0.4663621
2023,2022,DZA,630710,0.0004,5777.128,0.6895721,High,2692465.5,2692454.5,Medium,0.00013146257,0.5354356,0.46443287
2023,2022,DZA,841810,0.0206,-40.1231,0.41982925,Medium,19857020.0,19852926.0,Medium,0.0011319504,0.5347606,0.46410742
2023,2022,DZA,390750,0.0035,-72.5884,0.32764864,Low,1087202.8,1087164.9,High,0.093181826,0.44621384,0.46060434
2023,2022,DZA,901850,0.0022,-32.8755,0.45800716,Medium,5711729.0,5711603.0,Medium,0.0005915794,0.5397039,0.45970455
2023,2022,DZA,722710,0.0038,-99.8618,0.35550353,Low,177525.0,177518.23,Medium,0.002706631,0.53846174,0.4588316
2023,2022,DZA,71120,0.0072,8.327,0.5175297,High,158232.28,158220.89,Medium,0.0012564018,0.54040676,0.45833686
2023,2022,DZA,960610,0.0003,-30.2404,0.40613866,Medium,566640.2,566638.75,Medium,0.04695288,0.49472713,0.45831996
2023,2022,DZA,732190,0.0006,-1.3418,0.5043802,High,2091319.4,2091306.9,Medium,0.0011138585,0.5418009,0.45708525
2023,2022,DZA,390690,0.0007,277702.2,0.7321106,High,19634640.0,19634514.0,Medium,8.413981e-05,0.5429228,0.456993
2023,2022,DZA,910700,0.0002,26.4828,0.51295507,High,509095.1,509094.2,Medium,0.054885004,0.4885876,0.45652744
2023,2022,DZA,902810,0.0005,-92.593,0.3283087,Low,796878.3,796874.3,Medium,0.0130665805,0.53070545,0.45622802
2023,2022,DZA,481940,0.0009,-43.864,0.46223608,Medium,5544753.5,5544706.0,Medium,0.00018613489,0.54393476,0.4558791
2023,2022,DZA,841459,0.0017,232.7733,0.67084265,High,16287366.0,16287095.0,Medium,0.00012531337,0.544222,0.45565265
2023,2022,DZA,611019,1e-04,484.6154,0.61356723,High,429560.03,429559.72,Medium,0.07045939,0.47456798,0.45497268
2023,2022,DZA,620799,0.0002,-39.9076,0.36616528,Low,214919.61,214919.22,High,0.3274271,0.21992764,0.45264524
2023,2022,DZA,630190,0.0005,-33.1138,0.36117196,Low,243682.4,243681.28,High,0.27608526,0.27128878,0.452626
2023,2022,DZA,621149,0.0011,-39.8363,0.39913142,Medium,1185847.2,1185834.4,Medium,0.002698139,0.54526806,0.45203376
2023,2022,DZA,200520,0.0083,-31.0889,0.40535226,Medium,3085660.2,3085403.5,Medium,0.0022306298,0.54587984,0.45188951
2023,2022,DZA,340120,0.0007,101.2017,0.60511035,High,2273104.2,2273089.2,Medium,0.000496651,0.54872507,0.45077822
2023,2022,DZA,180610,0.0006,-95.2172,0.29615545,Low,462581.56,462578.6,High,0.24613301,0.30396852,0.44989842
2023,2022,DZA,852380,0.0002,278.6871,0.6570632,High,2068601.9,2068597.8,Medium,0.00027429216,0.5500441,0.44968155
2023,2022,DZA,570490,1e-04,658.1081,0.65198207,High,647816.06,647815.5,Medium,0.009593782,0.54097456,0.44943163
2023,2022,DZA,200912,0.001,-34.8933,0.4338733,Medium,2107219.0,2107198.2,Medium,0.00135167,0.54978496,0.4488634
2023,2022,DZA,441900,0.0003,-18.9048,0.49262166,Medium,2583685.5,2583678.2,Medium,0.00021541465,0.5515173,0.44826728
2023,2022,DZA,841510,0.0142,36.9023,0.5582293,High,19454570.0,19451812.0,Medium,0.0010933276,0.5510397,0.447867
2023,2022,DZA,51199,0.0002,5224.806,0.70423204,High,2784673.8,2784666.8,Medium,0.0001380316,0.5526066,0.44725534
2023,2022,DZA,610799,0.0002,-23.1588,0.41083658,Medium,394046.97,394046.03,High,0.14152963,0.41432267,0.44414768
2023,2022,DZA,570310,1e-04,30.0,0.5408385,High,648907.9,648906.94,Medium,0.008157072,0.55077994,0.441063
2023,2022,DZA,121190,0.0072,-43.4328,0.40025347,Medium,3839292.8,3839015.0,Medium,0.0012212385,0.5583354,0.44044334
2023,2022,DZA,220110,0.0013,61.9137,0.58414197,High,2973093.5,2973055.5,Medium,0.00031843432,0.5595299,0.4401516
2023,2022,DZA,490199,0.0019,259.4587,0.6683199,High,13715318.0,13715053.0,Medium,0.00011869208,0.5603185,0.4395628
2023,2022,DZA,731010,0.0022,11.3694,0.5019109,High,2091039.0,2090992.6,Medium,0.0031081673,0.5598582,0.43703362
2023,2022,DZA,846692,0.0003,564.8707,0.68179524,High,1962120.6,1962114.4,Medium,0.00016691677,0.5631715,0.43666157
2023,2022,DZA,841899,0.0027,11.633,0.54718584,High,8404923.0,8404700.0,Medium,0.00042768125,0.56348103,0.43609133
2023,2022,DZA,650699,0.0004,219.494,0.5775615,High,557469.56,557467.44,Medium,0.09701976,0.46710473,0.4358755
2023,2022,DZA,620461,0.0003,-27.2492,0.3951766,Medium,379982.53,379981.4,High,0.20117983,0.36609164,0.4327286
2023,2022,DZA,401199,0.0036,-86.9014,0.34147635,Low,2261848.8,2261767.0,Medium,0.0046650413,0.5649341,0.43040094
2023,2022,DZA,392350,0.0096,61.3249,0.5785277,High,11043165.0,11042103.0,Medium,0.0003578777,0.57027406,0.42936805
2023,2022,DZA,851981,0.0007,7.7213,0.52520686,High,2344382.0,2344365.0,Medium,0.00118806,0.5724254,0.42638654
2023,2022,DZA,847790,0.0009,202.2147,0.66639173,High,7718383.5,7718313.0,Medium,0.000107240005,0.57363796,0.42625478
2023,2022,DZA,691200,0.0015,-26.0084,0.45235652,Medium,3025493.8,3025447.2,Medium,0.00022038438,0.5751113,0.42466828
2023,2022,DZA,321519,0.0007,2812.0557,0.7070893,High,5816415.5,5816374.0,Medium,7.2520284e-05,0.5753292,0.42459828
2023,2022,DZA,730900,0.0008,-56.5668,0.43884057,Medium,4237811.0,4237777.0,Medium,0.00014497277,0.5769353,0.42291975
2023,2022,DZA,392520,0.0006,-82.8767,0.4141644,Medium,4469062.0,4469033.0,Medium,0.00026581433,0.5788142,0.42091998
2023,2022,DZA,680911,0.3339,21.0995,0.5374131,High,1861551.0,1855335.5,Medium,0.0011229486,0.57832485,0.42055222
2023,2022,DZA,570500,0.0007,-84.1013,0.37585294,Medium,1945938.1,1945923.5,Medium,0.0004963149,0.58014023,0.41936344
2023,2022,DZA,330720,0.01,7.7254,0.48689735,Medium,4213647.5,4213224.5,Medium,0.001976856,0.57873225,0.41929093
2023,2022,DZA,283919,0.0268,80211.65,0.67548275,High,617114.94,616949.5,Medium,0.0006138286,0.5804105,0.41897565
2023,2022,DZA,180620,0.0009,-64.2011,0.44016966,Medium,6083668.5,6083616.5,Medium,0.00021044315,0.5810121,0.41877747
2023,2022,DZA,540233,0.0011,-62.6909,0.4333241,Medium,5338997.5,5338936.5,Medium,0.0012660808,0.58059597,0.4181379
2023,2022,DZA,130232,0.0049,-20.5155,0.41283038,Medium,1833088.1,1832998.1,Medium,0.0219089,0.5604959,0.41759524
2023,2022,DZA,900390,0.0004,3088.0,0.62649864,High,664544.75,664542.4,Medium,0.031937007,0.5512881,0.41677487
2023,2022,DZA,741810,0.0002,684.6154,0.59212327,High,161096.14,161095.84,High,0.39228305,0.19651222,0.41120476
2023,2022,DZA,851690,0.0153,-50.4132,0.38358375,Medium,5092331.0,5091551.0,Medium,0.003229384,0.58559024,0.4111804
2023,2022,DZA,382440,0.0069,76.5724,0.5409923,High,2174365.2,2174215.5,Medium,0.010830747,0.5803955,0.40877375
2023,2022,DZA,841391,0.0043,81.7485,0.6168099,High,18116074.0,18115300.0,Medium,0.0003159648,0.59144455,0.40823954
2023,2022,DZA,40229,0.0011,111.2274,0.548187,High,753316.44,753308.2,Medium,0.04329861,0.5492949,0.4074065
2023,2022,DZA,621290,0.0002,1054.2856,0.64487267,High,735449.9,735448.7,Medium,0.004456459,0.5883189,0.4072247
2023,2022,DZA,391722,0.0002,2323.5293,0.6687668,High,1236575.1,1236572.8,Medium,0.0005932685,0.5925437,0.40686303
2023,2022,DZA,903149,0.0006,3176.1296,0.72846806,High,12447584.0,12447512.0,Medium,0.00010001594,0.5942693,0.4056307
2023,2022,DZA,841239,0.0011,143.6327,0.5734561,High,1091137.2,1091125.1,Medium,0.010087693,0.58630353,0.40360877
2023,2022,DZA,110610,0.0008,-94.5979,0.2622499,Low,191042.08,191040.55,High,0.3170872,0.28070304,0.4022098
2023,2022,DZA,91020,0.0002,921.0526,0.6118823,High,327416.12,327415.34,High,0.30335394,0.29501274,0.40163338
2023,2022,DZA,401590,0.0002,1257.143,0.62205637,High,426787.1,426786.22,Medium,0.13968863,0.4588711,0.40144026
2023,2022,DZA,970600,0.0007,193.981,0.62408435,High,2167098.8,2167084.2,Medium,0.000731961,0.5994917,0.39977634
2023,2022,DZA,482369,0.0089,-58.7965,0.3803183,Medium,4223145.5,4222768.5,Medium,0.0023940124,0.6000668,0.39753923
2023,2022,DZA,848079,0.0022,-91.8434,0.34744906,Low,2404608.5,2404554.8,Medium,0.0030986245,0.60188943,0.395012
2023,2022,DZA,830630,0.0003,270.6767,0.5683541,High,327062.4,327061.44,High,0.28074798,0.32485616,0.3943959
2023,2022,DZA,410120,0.0008,371.7277,0.5595403,High,358844.0,358841.3,High,0.32731086,0.27865615,0.39403296
2023,2022,DZA,320412,0.0004,21.5562,0.5243646,High,1049737.9,1049733.5,Medium,0.0072616073,0.6008143,0.3919241
2023,2022,DZA,280610,0.0286,122.8696,0.60403794,High,474841.38,474705.44,Medium,0.0054176804,0.6027222,0.3918601
2023,2022,DZA,852691,0.0055,104.1687,0.6099288,High,10334428.0,10333860.0,Medium,0.00052007555,0.6079027,0.39157724
2023,2022,DZA,60120,0.0005,67783.336,0.6298695,High,796822.0,796817.94,Medium,0.0123463925,0.59829736,0.3893563
2023,2022,DZA,380400,0.0021,-28.6519,0.36814603,Medium,583462.6,583450.06,High,0.26938626,0.34210974,0.38850403
2023,2022,DZA,732394,0.0003,209.2308,0.5975005,High,795994.8,795992.44,Medium,0.004094205,0.6077361,0.38816965
2023,2022,DZA,611090,0.0015,-33.8152,0.41410843,Medium,1627305.9,1627281.6,Medium,0.0017421605,0.61081886,0.38743898
2023,2022,DZA,130239,0.0007,3752.149,0.6628862,High,1909204.9,1909191.5,Medium,0.0010704548,0.61309874,0.38583085
2023,2022,DZA,80719,0.1107,1132.6548,0.6845228,High,1693904.6,1692029.9,Medium,0.00027320886,0.6143985,0.38532832
2023,2022,DZA,391690,0.0123,-42.4357,0.37802395,Medium,2910339.2,2909980.2,Medium,0.006735548,0.60860443,0.38466004
2023,2022,DZA,40310,0.0002,12321.951,0.70433205,High,2792576.2,2792571.0,Medium,0.00014117137,0.6154595,0.38439932
2023,2022,DZA,731419,0.0005,-30.1894,0.37824237,Medium,359478.78,359477.03,High,0.2905159,0.32544747,0.3840366
2023,2022,DZA,170114,0.007,-19.4939,0.47738373,Medium,19638524.0,19637158.0,Medium,0.002076758,0.6157693,0.38215396
2023,2022,DZA,320300,0.0002,137.4762,0.62994516,High,1801366.2,1801362.5,Medium,0.00052850216,0.61809826,0.38137326
2023,2022,DZA,840710,0.0043,5545.8237,0.65103287,High,3910204.5,3910037.8,Medium,0.0029780346,0.6160453,0.38097668
2023,2022,DZA,321490,0.0055,10.4817,0.48929107,Medium,2682718.5,2682570.8,Medium,0.0028570108,0.6192825,0.3778605
2023,2022,DZA,853710,0.0043,98.6957,0.63311756,High,75210670.0,75207470.0,Medium,9.4610965e-05,0.6229298,0.3769756
2023,2022,DZA,851180,0.0012,-34.8848,0.39849007,Medium,1064889.5,1064877.0,Medium,0.006046204,0.61791646,0.37603733
2023,2022,DZA,70890,0.009,52.4461,0.5620201,High,115796.695,115786.23,Medium,0.0014648151,0.6226917,0.37584347
2023,2022,DZA,731819,0.0002,129980.0,0.7125744,High,3516349.5,3516343.0,Medium,7.981676e-05,0.62419295,0.37572718
2023,2022,DZA,391740,0.0021,153.3016,0.6408815,High,8577787.0,8577603.0,Medium,8.9295674e-05,0.625406,0.3745047
2023,2022,DZA,91011,0.0002,9773.333,0.656635,High,967997.25,967995.75,Medium,0.0013353901,0.6242608,0.37440383
2023,2022,DZA,340211,0.0026,143.0081,0.61154836,High,4190532.8,4190424.8,Medium,0.0008550164,0.62588924,0.37325573
2023,2022,DZA,640420,0.0004,150.123,0.6003873,High,1179595.0,1179590.0,Medium,0.0030861744,0.62437576,0.37253812
2023,2022,DZA,821599,0.0003,409.2865,0.64551437,High,1572418.5,1572414.0,Medium,0.0006615508,0.6284326,0.3709059
2023,2022,DZA,330190,0.0019,-63.3587,0.35843825,Low,1199271.2,1199249.0,Medium,0.0076331105,0.6231214,0.3692455
2023,2022,DZA,841221,0.0026,137.8063,0.63037497,High,7620561.0,7620359.5,Medium,0.000343578,0.6306234,0.369033
2023,2022,DZA,903031,0.0029,-57.2099,0.3408569,Low,882535.6,882509.8,Medium,0.20764133,0.42478412,0.36757457
2023,2022,DZA,640520,0.0003,469.1244,0.65131587,High,1663407.2,1663402.4,Medium,0.00039672374,0.63252336,0.36707988
2023,2022,DZA,830210,0.0004,6249.3916,0.7236196,High,6691624.5,6691598.5,Medium,8.529818e-05,0.6329086,0.3670061
2023,2022,DZA,901480,0.0024,-11.3369,0.45231104,Medium,2069178.2,2069128.8,Medium,0.0053107715,0.62851846,0.3661708
2023,2022,DZA,400911,0.0008,-58.9884,0.3874241,Medium,1321267.5,1321256.9,Medium,0.0013087523,0.633897,0.36479428
2023,2022,DZA,844849,0.0025,915.3493,0.59936255,High,891252.4,891230.25,Medium,0.19768208,0.43762264,0.3646953
2023,2022,DZA,902610,0.0029,454.328,0.65406424,High,6294906.5,6294723.5,Medium,0.00017019174,0.6366707,0.36315912
2023,2022,DZA,410799,0.0035,-53.5601,0.37932077,Medium,2006800.9,2006731.4,Medium,0.015354169,0.62258416,0.3620617
2023,2022,DZA,170290,0.0026,-10.0432,0.46460178,Medium,2723281.5,2723210.8,Medium,0.0023982713,0.6355675,0.36203426
2023,2022,DZA,851650,0.0021,5.5,0.529447,High,5493328.5,5493216.0,Medium,0.0004721049,0.6376888,0.3618391
2023,2022,DZA,670420,0.0002,1977.027,0.6872125,High,1875660.5,1875657.4,Medium,0.00028241036,0.6378808,0.36183676
