Year,Product,Global_Demand,Untapped_Potential,Algeria_Exports,Algeria_Market_Share,Market_Share,Export_Growth_Rate,cluster,Opportunity_Label
2024,283330,10.363299106085766,10.363299106085766,0.0,0.0,0.0,0.0,2,Low Priority
2024,350520,12.757928197716666,12.757928197716666,0.0,0.0,0.0,0.0,2,Low Priority
2024,401120,17.217585502821855,17.21757821665883,218.776,0.0007,0.0007,-74.2382,0,Niche / Emerging
2024,441231,14.982163476347681,14.982163201997631,0.881,0.0,0.0,-25.5912,0,Niche / Emerging
2024,481029,15.086038325853075,15.086037955350855,1.32,0.0,0.0,200.0,3,Medium Opportunity
2024,620411,10.806304235749193,10.806303384354036,0.042,0.0001,0.0001,-98.7826,2,Low Priority
2024,630800,11.3005920727707,11.300588375449239,0.299,0.0004,0.0004,149.1667,2,Low Priority
2024,761520,12.636165079544732,12.636164429095553,0.2,0.0001,0.0001,-66.0441,2,Low Priority
2024,940340,15.89264737455442,15.892646820278284,4.424,0.0001,0.0001,64.6446,0,Niche / Emerging
2024,390110,17.067296057750337,17.06729544117889,15.93,0.0001,0.0001,-14.4606,0,Niche / Emerging
2024,620333,14.698204852989793,14.698203558625325,3.129,0.0001,0.0001,200.0,3,Medium Opportunity
2024,843311,15.633832538724157,15.633832538724157,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,843319,13.347295362117718,13.3472950906037,0.17,0.0,0.0,41.6667,0,Niche / Emerging
2024,852691,16.22898733803516,16.228889738760135,1090.398,0.0098,0.0098,200.0,3,Medium Opportunity
2024,401700,12.554720863825361,12.554720856768947,0.002,0.0,0.0,-99.187,2,Low Priority
2024,848790,15.779167642436164,15.779113876098458,383.093,0.0054,0.0054,166.3272,3,Medium Opportunity
2024,80261,12.663114792766542,12.663114792766542,0.0,0.0,0.0,0.0,2,Low Priority
2024,80590,11.811982501518019,11.811957682632205,3.347,0.0025,0.0025,-27.695,2,Low Priority
2024,190510,13.227897337619776,13.227825342116024,40.003,0.0072,0.0072,-24.9221,0,Niche / Emerging
2024,490290,14.528218514517906,14.528218370855704,0.293,0.0,0.0,-29.7362,0,Niche / Emerging
2024,670411,12.808351574549134,12.808351560860073,0.005,0.0,0.0,-99.8438,0,Niche / Emerging
2024,842119,14.614972438153695,14.614971048529318,3.091,0.0001,0.0001,200.0,3,Medium Opportunity
2024,843810,14.964288388028844,14.96427519118414,41.627,0.0013,0.0013,-60.1259,0,Niche / Emerging
2024,847290,15.294898054424277,15.294898054424277,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,10641,11.5237902587628,11.5237902587628,0.0,0.0,0.0,0.0,2,Low Priority
2024,20680,10.534176899160133,10.534176899160133,0.0,0.0,0.0,0.0,2,Low Priority
2024,40690,17.041054319171547,17.04105431825766,0.023,0.0,0.0,-87.5676,0,Niche / Emerging
2024,50400,15.36175731060171,15.36175731060171,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,50690,12.279601837008382,12.279601837008382,0.0,0.0,0.0,0.0,2,Low Priority
2024,50790,12.04746620519629,12.04746620519629,0.0,0.0,0.0,0.0,2,Low Priority
2024,70511,13.877173367265769,13.877171145571033,2.363,0.0002,0.0002,200.0,3,Medium Opportunity
2024,71220,13.336396067380221,13.336367834931584,17.485,0.0028,0.0028,200.0,3,Medium Opportunity
2024,71239,13.259111126006001,13.259111126006001,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,71340,15.239606804301957,15.2395765296703,125.762,0.003,0.003,32.7401,0,Niche / Emerging
2024,71430,12.442538862701182,12.442538862701182,0.0,0.0,0.0,0.0,2,Low Priority
2024,80242,10.764325889785756,10.764325889785756,0.0,0.0,0.0,0.0,2,Low Priority
2024,80719,14.444532342172185,14.44395271232545,1086.94,0.0579,0.0579,-43.6923,0,Niche / Emerging
2024,90710,13.379088694388122,13.379088694388122,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,91030,13.127829703782087,13.127828231849096,0.74,0.0001,0.0001,200.0,3,Medium Opportunity
2024,100390,16.01874167707847,16.018739739416915,17.544,0.0002,0.0002,-51.5346,0,Niche / Emerging
2024,100410,11.100368866577211,11.100368866577211,0.0,0.0,0.0,0.0,2,Low Priority
2024,100710,11.639851605870847,11.639851605870847,0.0,0.0,0.0,0.0,2,Low Priority
2024,100829,12.177920882095098,12.177920882095098,0.0,0.0,0.0,0.0,2,Low Priority
2024,120300,11.496221426086743,11.496221426086743,0.0,0.0,0.0,0.0,2,Low Priority
2024,120600,15.37368060621379,15.373680578635543,0.131,0.0,0.0,-22.9412,0,Niche / Emerging
2024,120760,11.176724729489244,11.176724729489244,0.0,0.0,0.0,0.0,2,Low Priority
2024,120921,12.596030799911045,12.595753410414236,81.925,0.0277,0.0277,10.9343,2,Low Priority
2024,121229,12.63916724287744,12.639155644403013,3.577,0.0012,0.0012,200.0,3,Medium Opportunity
2024,130212,11.950131013233875,11.950131013233875,0.0,0.0,0.0,0.0,2,Low Priority
2024,140120,10.767408284267281,10.767408284267281,0.0,0.0,0.0,0.0,2,Low Priority
2024,230400,17.326052538245392,17.32605253821551,0.001,0.0,0.0,0.0,0,Niche / Emerging
2024,230610,11.586622323342544,11.586622323342544,0.0,0.0,0.0,0.0,2,Low Priority
2024,230800,13.903995187517541,13.903995130767875,0.062,0.0,0.0,-99.9601,0,Niche / Emerging
2024,240120,16.247792761810576,16.247792761810576,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,240130,12.903213428533705,12.903213428533705,0.0,0.0,0.0,0.0,2,Low Priority
2024,250300,15.406768964619484,15.406768964619484,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,251690,12.509847726820345,12.50984631718808,0.382,0.0001,0.0001,200.0,3,Medium Opportunity
2024,260700,15.768173008407011,15.76811542558444,405.799,0.0058,0.0058,184.5276,3,Medium Opportunity
2024,261800,14.101811761204855,14.093526040619587,10986.803000000002,0.8251,0.8251,82.1366,0,Niche / Emerging
2024,261900,13.24294726567512,13.239446964948348,1970.99,0.3494,0.3494,200.0,3,Medium Opportunity
2024,262019,13.727548816430378,13.726721959743049,756.919,0.0827,0.0827,144.5311,3,Medium Opportunity
2024,262040,12.852266398212373,12.852266398212373,0.0,0.0,0.0,0.0,2,Low Priority
2024,262099,14.390943858851506,14.390943858851506,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,270112,18.591280886792973,18.591280886792973,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,270799,16.575456226184972,16.574276198164487,18632.249,0.1179,0.1179,-11.9342,0,Niche / Emerging
2024,271119,15.997060411515545,15.87185953371483,1042651.154,11.768,11.768,2.8423,1,High Opportunity
2024,271410,10.414394433000703,10.414394433000703,0.0,0.0,0.0,0.0,2,Low Priority
2024,330720,15.410008720413124,15.409990808037737,88.23299999999999,0.0018,0.0018,-79.6044,0,Niche / Emerging
2024,340700,14.018152536897084,14.018152536897084,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,380190,13.50142440022122,13.50142440022122,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,391590,14.337096713391011,14.332582581889444,7587.808,0.4504,0.4504,200.0,3,Medium Opportunity
2024,400400,13.141859185087165,13.141750592938793,55.362,0.0109,0.0109,22.4444,0,Niche / Emerging
2024,410150,14.581967233372625,14.581760023393969,445.896,0.0207,0.0207,200.0,3,Medium Opportunity
2024,410210,12.579420822373034,12.579420822373034,0.0,0.0,0.0,0.0,2,Low Priority
2024,441510,13.963659844545038,13.961336026042408,2691.771,0.2321,0.2321,6.5887,0,Niche / Emerging
2024,460129,11.669951307552916,11.66994695721222,0.509,0.0004,0.0004,101.9841,2,Low Priority
2024,460211,12.143238053214349,12.14323751014035,0.102,0.0001,0.0001,56.9231,2,Low Priority
2024,510111,14.645231908390741,14.645220220689465,26.796,0.0012,0.0012,-68.7761,0,Niche / Emerging
2024,510119,11.774049984348176,11.771904598649817,278.256,0.2143,0.2143,-4.2016,2,Low Priority
2024,510219,12.261954277130464,12.261954277130464,0.0,0.0,0.0,0.0,2,Low Priority
2024,510510,9.88187752888274,9.88187752888274,0.0,0.0,0.0,0.0,2,Low Priority
2024,520210,11.187909751058195,11.187909751058195,0.0,0.0,0.0,0.0,2,Low Priority
2024,520299,12.760431382211499,12.759316294441673,388.018,0.1114,0.1114,-61.8433,2,Low Priority
2024,540331,13.358984496896252,13.358984496896252,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,630510,12.365169718900368,12.363948488314293,286.192,0.122,0.122,130.841,3,Medium Opportunity
2024,630532,14.78358769222824,14.783587647410345,0.118,0.0,0.0,200.0,3,Medium Opportunity
2024,720449,17.184493684148325,17.184493648725386,1.029,0.0,0.0,-95.3571,0,Niche / Emerging
2024,731210,15.800728863739678,15.800728827753813,0.262,0.0,0.0,-0.3802,0,Niche / Emerging
2024,760200,16.947077526254724,16.947046775864916,704.476,0.0031,0.0031,200.0,3,Medium Opportunity
2024,780110,15.474326337455677,15.474277132980081,258.469,0.0049,0.0049,200.0,3,Medium Opportunity
2024,780199,14.685122197627718,14.682677626204232,5825.585,0.2442,0.2442,-66.4714,0,Niche / Emerging
2024,840820,17.20760845217933,17.20760845217933,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,842549,13.91576642222997,13.91576642222997,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,847410,14.853298682012777,14.853298682012777,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,848079,14.683921261729497,14.683912711138651,20.377,0.0009,0.0009,200.0,3,Medium Opportunity
2024,851511,12.413425473010527,12.413425473010527,0.0,0.0,0.0,0.0,2,Low Priority
2024,870850,17.251164098630145,17.251164050581245,1.492,0.0,0.0,43.3237,0,Niche / Emerging
2024,870893,16.31458795410319,16.314587905628336,0.5900000000000001,0.0,0.0,-99.6542,0,Niche / Emerging
2024,731512,13.89993701525912,13.89993661639601,0.434,0.0,0.0,-91.1914,0,Niche / Emerging
2024,740321,14.168408299346677,14.158904545330683,13461.537,0.9459,0.9459,-10.5461,0,Niche / Emerging
2024,750890,15.058405823278427,15.058405823278427,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,820740,13.917257445826719,13.917246967977306,11.6,0.001,0.001,66.0702,0,Niche / Emerging
2024,850780,14.405902500071496,14.405902160956082,0.612,0.0,0.0,-71.5084,0,Niche / Emerging
2024,850790,15.923888930224678,15.923887789709054,9.392,0.0001,0.0001,-91.5131,0,Niche / Emerging
2024,853230,12.763048964558863,12.763048964558863,0.0,0.0,0.0,0.0,2,Low Priority
2024,282749,12.763080687678789,12.763080687678789,0.0,0.0,0.0,0.0,2,Low Priority
2024,291521,14.51012139934992,14.51012139934992,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,292419,14.649203267293617,14.649203267293617,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,320649,15.057587071442125,15.057580113746665,24.093,0.0007,0.0007,-29.157,0,Niche / Emerging
2024,760711,15.815655597104842,15.815654966398371,4.661,0.0001,0.0001,-96.6248,0,Niche / Emerging
2024,821520,13.819234298229762,13.819234298229762,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,845130,13.106566940042251,13.106566940042251,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,847150,18.822343867876295,18.822343339992962,78.88199999999999,0.0001,0.0001,11.5618,0,Niche / Emerging
2024,850819,14.51134053709976,14.511329194007343,22.747,0.0011,0.0011,200.0,3,Medium Opportunity
2024,850990,14.203736557512556,14.203736557512556,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,851650,15.39701578629579,15.397015568290557,1.06,0.0,0.0,-99.5117,0,Niche / Emerging
2024,852713,13.218231096300299,13.218231096300299,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,852792,11.889385290949656,11.889385290949656,0.0,0.0,0.0,0.0,2,Low Priority
2024,852871,15.284370944435318,15.284370786526571,0.686,0.0,0.0,-53.8358,0,Niche / Emerging
2024,853939,12.63469638377493,12.63469638377493,0.0,0.0,0.0,0.0,2,Low Priority
2024,961519,13.547102985138508,13.547102957673028,0.0209999999999999,0.0,0.0,-88.8298,0,Niche / Emerging
2024,370231,9.903136190815829,9.903136190815829,0.0,0.0,0.0,0.0,2,Low Priority
2024,481149,13.30555745510785,13.30555689892652,0.334,0.0001,0.0001,200.0,3,Medium Opportunity
2024,481950,14.927792099917816,14.927610330877796,552.762,0.0182,0.0182,41.22,0,Niche / Emerging
2024,551519,12.544490217330772,12.544490217330772,0.0,0.0,0.0,0.0,2,Low Priority
2024,610461,12.241182656890896,12.241182304483628,0.073,0.0,0.0,-42.0635,2,Low Priority
2024,701391,12.115446450222848,12.115446450222848,0.0,0.0,0.0,0.0,2,Low Priority
2024,731100,15.277253067996133,15.27722522111337,120.115,0.0028,0.0028,200.0,3,Medium Opportunity
2024,850410,13.406459253634445,13.406459215999721,0.025,0.0,0.0,-90.2344,0,Niche / Emerging
2024,852290,13.81297996070227,13.81297996070227,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,853090,13.7934244690128,13.7934244690128,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,903020,13.91462575767182,13.914620158999726,6.182,0.0006,0.0006,200.0,3,Medium Opportunity
2024,950430,15.171196419528115,15.171192842441336,13.877,0.0004,0.0004,200.0,3,Medium Opportunity
2024,10631,10.344064688287132,10.344064688287132,0.0,0.0,0.0,0.0,2,Low Priority
2024,110630,13.140153078161768,13.140094531268335,29.798,0.0059,0.0059,71.8653,0,Niche / Emerging
2024,160529,14.247230201640422,14.247230201640422,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,190240,12.36314920792818,12.361537266044882,376.918,0.1611,0.1611,-54.3091,2,Low Priority
2024,690790,16.721025640794544,16.720623338919346,7350.449,0.0402,0.0402,-17.8479,0,Niche / Emerging
2024,711419,14.27299385266214,14.27299385266214,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,732310,12.5073320191122,12.5073320191122,0.0,0.0,0.0,0.0,2,Low Priority
2024,750610,12.36848701681193,12.36848701681193,0.0,0.0,0.0,0.0,2,Low Priority
2024,842951,16.5635621568293,16.56355919401063,46.256,0.0003,0.0003,-43.7076,0,Niche / Emerging
2024,871493,13.595177287858114,13.595177287858114,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,960500,12.824290900507867,12.82429086547912,0.013,0.0,0.0,-99.275,0,Niche / Emerging
2024,961000,13.433760657136618,13.433760657136618,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,970110,16.71269765960988,16.71261246992539,1543.8349999999998,0.0085,0.0085,88.3985,3,Medium Opportunity
2024,220710,16.05108012933309,16.05108012933309,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,283990,12.611713338222462,12.611713338222462,0.0,0.0,0.0,0.0,2,Low Priority
2024,380893,16.498646757541394,16.498646757541394,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,391723,14.416970772346817,14.416939366448538,57.308,0.0031,0.0031,-74.062,0,Niche / Emerging
2024,480100,15.015025404746822,15.015025404445483,0.001,0.0,0.0,-99.9988,0,Niche / Emerging
2024,721632,14.841575500120001,14.841575500120001,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,721633,15.470254040128642,15.470254040128642,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,722540,15.477925590924674,15.477925590924674,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,722840,13.93647876534891,13.93647876534891,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,840690,14.760702374471938,14.760702374471938,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,841221,15.929362447336143,15.929349619228205,106.21699999999998,0.0013,0.0013,-54.1854,0,Niche / Emerging
2024,853590,15.43944340422858,15.439442896639502,2.575,0.0001,0.0001,-68.8859,0,Niche / Emerging
2024,870333,16.919493926358832,16.919491479947606,54.522,0.0002,0.0002,200.0,3,Medium Opportunity
2024,320890,15.998305682220813,15.998304524524055,10.27,0.0001,0.0001,6.8012,0,Niche / Emerging
2024,560393,14.021235608987578,14.021227508274858,9.951,0.0008,0.0008,-34.4855,0,Niche / Emerging
2024,590610,13.61676692397033,13.616766009068016,0.75,0.0001,0.0001,-78.5775,0,Niche / Emerging
2024,611231,12.689443866571915,12.689443866571915,0.0,0.0,0.0,0.0,2,Low Priority
2024,620453,14.694718800063344,14.694718799648232,0.001,0.0,0.0,-99.3197,0,Niche / Emerging
2024,620891,13.423586515900581,13.423585565852285,0.642,0.0001,0.0001,-24.3816,0,Niche / Emerging
2024,620892,13.015291320116617,13.01529131566456,0.002,0.0,0.0,-99.3769,0,Niche / Emerging
2024,621112,12.67798522656748,12.677984855401625,0.119,0.0,0.0,200.0,3,Medium Opportunity
2024,630720,13.261084855205638,13.261084855205638,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,950662,14.32756103768784,14.32756094060682,0.162,0.0,0.0,157.1429,3,Medium Opportunity
2024,950730,13.90035732303768,13.90035732303768,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,80121,9.991067109747467,9.991067109747467,0.0,0.0,0.0,0.0,2,Low Priority
2024,81210,11.618112687613687,11.618112687613687,0.0,0.0,0.0,0.0,2,Low Priority
2024,250200,12.344293278959599,12.344293278959599,0.0,0.0,0.0,0.0,2,Low Priority
2024,283620,15.397485408745592,15.397485394766917,0.068,0.0,0.0,-99.2022,0,Niche / Emerging
2024,283630,13.974006154099893,13.974005927941786,0.265,0.0,0.0,-99.5963,0,Niche / Emerging
2024,300190,15.057291214171043,15.05729106569217,0.514,0.0,0.0,37.4332,0,Niche / Emerging
2024,300420,16.571920861502782,16.571918493497684,37.28,0.0002,0.0002,-72.3294,0,Niche / Emerging
2024,420340,11.98400459066227,11.984004141145881,0.072,0.0,0.0,-93.6842,2,Low Priority
2024,510129,11.319612365890567,11.309597249204781,821.3499999999999,0.9965,0.9965,-4.7411,2,Low Priority
2024,510610,12.637014345015876,12.637014345015876,0.0,0.0,0.0,0.0,2,Low Priority
2024,510710,13.623225912419771,13.623225906359695,0.005,0.0,0.0,0.0,0,Niche / Emerging
2024,540752,15.94354197542383,15.943541974709401,0.006,0.0,0.0,-99.9619,0,Niche / Emerging
2024,580890,12.20508841133056,12.20508841133056,0.0,0.0,0.0,0.0,2,Low Priority
2024,581092,13.881362112945492,13.881362112945492,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,620441,12.62603721653158,12.62603716068062,0.017,0.0,0.0,-93.2,2,Low Priority
2024,650100,11.546128483061455,11.546128483061455,0.0,0.0,0.0,0.0,2,Low Priority
2024,382319,15.949875320731456,15.949466928986103,3450.89,0.0408,0.0408,-8.486,0,Niche / Emerging
2024,611594,12.658424189405899,12.658423887243865,0.095,0.0,0.0,200.0,3,Medium Opportunity
2024,841350,16.01562722639269,16.015620510044698,60.622,0.0007,0.0007,13.1894,0,Niche / Emerging
2024,900130,15.759861257567252,15.759861210350818,0.33,0.0,0.0,19.5652,0,Niche / Emerging
2024,903082,15.77303920045388,15.77303920045388,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,160411,13.710245598851888,13.710245598851888,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,841510,16.88006671728793,16.87994967030843,2507.579,0.0117,0.0117,42.7485,0,Niche / Emerging
2024,851718,14.864772695049263,14.86477176212655,2.664,0.0001,0.0001,25.3647,0,Niche / Emerging
2024,853110,15.475658275449126,15.475658275449126,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,854232,19.169879175635696,19.169879175635696,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,950670,13.395600593438067,13.395600593438067,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,961380,13.114758668767196,13.114758668767196,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,900590,12.656289922097296,12.656289922097296,0.0,0.0,0.0,0.0,2,Low Priority
2024,901390,14.726221612349478,14.726221612349478,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,330420,15.45617679083987,15.456176136011486,3.378,0.0001,0.0001,-81.0555,0,Niche / Emerging
2024,381010,14.12908718331352,14.12908718331352,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,481141,15.514396028387825,15.514395981751578,0.255,0.0,0.0,-98.8633,0,Niche / Emerging
2024,540769,14.13714222681257,14.136981650085247,221.478,0.0161,0.0161,200.0,3,Medium Opportunity
2024,610711,15.266668494182845,15.266668484576593,0.041,0.0,0.0,-22.6415,0,Niche / Emerging
2024,701690,13.484873018145564,13.484873018145564,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,842389,12.488445488935026,12.488445488935026,0.0,0.0,0.0,0.0,2,Low Priority
2024,880390,15.343562974855264,15.343557444151745,25.492,0.0006,0.0006,83.5277,0,Niche / Emerging
2024,902690,15.493830550174819,15.493824708710608,31.29,0.0006,0.0006,64.4073,0,Niche / Emerging
2024,940190,17.32521176315183,17.32521176315183,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,90611,12.635030495452076,12.63502995171047,0.167,0.0001,0.0001,10.596,2,Low Priority
2024,100111,12.228481085529799,12.228326300915121,31.656,0.0155,0.0155,200.0,3,Medium Opportunity
2024,200410,16.424819515094256,16.424819273881365,3.278,0.0,0.0,-55.102,0,Niche / Emerging
2024,210420,13.39351374767702,13.39320503471421,202.403,0.0309,0.0309,22.5756,0,Niche / Emerging
2024,291429,14.00709122575088,14.007091199329983,0.032,0.0,0.0,0.0,0,Niche / Emerging
2024,330210,16.98653735015983,16.986536002933434,32.107,0.0001,0.0001,-33.8,0,Niche / Emerging
2024,350300,14.615934085953814,14.61592891949799,11.503,0.0005,0.0005,-22.2613,0,Niche / Emerging
2024,392061,14.234686943414534,14.234686943414534,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,401211,10.978215449831755,10.978215449831755,0.0,0.0,0.0,0.0,2,Low Priority
2024,540791,11.760926579172201,11.760926321653674,0.033,0.0,0.0,120.0,2,Low Priority
2024,701590,11.631354407539378,11.631354407539378,0.0,0.0,0.0,0.0,2,Low Priority
2024,760429,16.338227331379592,16.338153585610034,919.016,0.0074,0.0074,-27.7412,0,Niche / Emerging
2024,841931,12.769996523163853,12.769996523163853,0.0,0.0,0.0,0.0,2,Low Priority
2024,851020,14.57856358165903,14.578563579794066,0.004,0.0,0.0,-55.5556,0,Niche / Emerging
2024,852352,15.738962763669972,15.7389619200783,5.773999999999999,0.0001,0.0001,38.2332,0,Niche / Emerging
2024,900659,12.337579880929997,12.337577145394711,0.624,0.0003,0.0003,124.4604,3,Medium Opportunity
2024,901180,14.134368658950658,14.134368658950658,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,903010,14.444079262988481,14.444059936162883,36.236,0.0019,0.0019,200.0,3,Medium Opportunity
2024,910229,14.488559403310763,14.48855938902654,0.028,0.0,0.0,-72.2772,0,Niche / Emerging
2024,920510,12.657288258275573,12.657288258275573,0.0,0.0,0.0,0.0,2,Low Priority
2024,920994,13.102905398829956,13.102905398829956,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,960621,13.147922266376261,13.147922266376261,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,100620,14.672666156233468,14.672666156233468,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,441820,15.263543901887344,15.263543901887344,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,520420,10.774394358419185,10.774394358419185,0.0,0.0,0.0,0.0,2,Low Priority
2024,551599,12.95883362189992,12.95883362189992,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,570220,11.268128754431322,11.268128754431322,0.0,0.0,0.0,0.0,2,Low Priority
2024,581100,12.48684689758376,12.48684689758376,0.0,0.0,0.0,0.0,2,Low Priority
2024,610413,10.996138239450511,10.996138239450511,0.0,0.0,0.0,0.0,2,Low Priority
2024,820780,13.120941595150782,13.120941595150782,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,841720,13.112240893493674,13.11223395155461,3.436,0.0007,0.0007,200.0,3,Medium Opportunity
2024,846721,15.315606277038851,15.315604856057874,6.369,0.0001,0.0001,200.0,3,Medium Opportunity
2024,910890,11.073714408596786,11.073714408596786,0.0,0.0,0.0,0.0,2,Low Priority
2024,50590,11.870770670885221,11.870770670885221,0.0,0.0,0.0,0.0,2,Low Priority
2024,120791,12.086409156053232,12.086409156053232,0.0,0.0,0.0,0.0,2,Low Priority
2024,140110,11.674674441630378,11.674674441630378,0.0,0.0,0.0,0.0,2,Low Priority
2024,220410,16.029255647923463,16.02925564027312,0.07,0.0,0.0,66.6667,0,Niche / Emerging
2024,220870,15.319202344180127,15.319201953807326,1.756,0.0,0.0,200.0,3,Medium Opportunity
2024,293219,14.993609381208794,14.993609381208794,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,300640,15.001901847867565,15.001901837181325,0.035,0.0,0.0,169.2308,3,Medium Opportunity
2024,320710,13.76240967191946,13.7624091098516,0.533,0.0001,0.0001,200.0,3,Medium Opportunity
2024,360500,12.056622266959447,12.056622266959447,0.0,0.0,0.0,0.0,2,Low Priority
2024,380290,13.787338719054258,13.786745625724537,576.447,0.0593,0.0593,-58.9382,0,Niche / Emerging
2024,381512,16.27092675999201,16.27092675999201,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,391400,14.735958348086225,14.735958348086225,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,391690,14.839451182352052,14.83942975543246,59.655,0.0021,0.0021,-81.866,0,Niche / Emerging
2024,401519,15.209834729938642,15.209827809954362,27.903,0.0007,0.0007,200.0,3,Medium Opportunity
2024,411390,12.195781174545328,12.195781174545328,0.0,0.0,0.0,0.0,2,Low Priority
2024,430390,12.019466450770592,12.019466450770592,0.0,0.0,0.0,0.0,2,Low Priority
2024,481960,12.974199393829743,12.97383525036109,156.97000000000003,0.0364,0.0364,200.0,3,Medium Opportunity
2024,482030,13.508810313091118,13.508810148660144,0.121,0.0,0.0,200.0,3,Medium Opportunity
2024,511220,11.029734998309783,11.029734998309783,0.0,0.0,0.0,0.0,2,Low Priority
2024,520912,12.343104093932041,12.343031327657606,16.69,0.0073,0.0073,-18.1502,2,Low Priority
2024,530310,12.102120032756241,12.102120032756241,0.0,0.0,0.0,0.0,2,Low Priority
2024,580410,13.30341893482582,13.303418696190535,0.143,0.0,0.0,200.0,3,Medium Opportunity
2024,590190,12.982714895192322,12.98243008714996,123.826,0.0285,0.0285,0.359,0,Niche / Emerging
2024,600330,12.422155855186649,12.422155855186649,0.0,0.0,0.0,0.0,2,Low Priority
2024,610210,12.793618292500911,12.793618292500911,0.0,0.0,0.0,0.0,2,Low Priority
2024,610432,13.373260319661183,13.373260319661183,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,610839,11.827097329239875,11.827097153945422,0.024,0.0,0.0,-91.9463,2,Low Priority
2024,611691,11.398335881064591,11.398335881064591,0.0,0.0,0.0,0.0,2,Low Priority
2024,621220,12.818604525975148,12.818604525975148,0.0,0.0,0.0,0.0,2,Low Priority
2024,621290,13.456395098388441,13.456394320778399,0.543,0.0001,0.0001,-88.8638,0,Niche / Emerging
2024,640212,13.807350315566307,13.807350315566307,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,670100,11.480431632337817,11.480431487713954,0.014,0.0,0.0,-81.8182,2,Low Priority
2024,670420,14.643799981282736,14.643799981282736,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,680530,14.655816154639156,14.655810637322931,12.784,0.0006,0.0006,29.0661,0,Niche / Emerging
2024,681381,13.71392188218866,13.71392115936437,0.6530000000000001,0.0001,0.0001,-86.1828,0,Niche / Emerging
2024,690220,14.55472938658921,14.55472938658921,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,690919,15.329860634953711,15.32986063451381,0.002,0.0,0.0,-99.8917,0,Niche / Emerging
